20110112,605,N,0638,0729,110,125
20110112,103,N,0645,0726,110,125
20110112,609,N,0708,0758,110,125
20110112,111,N,0738,0819,110,125
20110112,613,N,0744,0835,110,125
20110112,115,N,0802,0843,110,125
20110112,617,N,0808,0858,110,125
20110112,119,N,0838,0919,110,125
20110112,621,N,0844,0935,110,125
20110112,123,N,0902,0943,110,125
20110112,625,N,0908,0958,110,125
20110112,1627,N,0926,1016,110,125
20110112,127,N,0938,1019,110,125
20110112,629,N,0944,1035,110,125
20110112,131,N,1002,1044,110,125
20110112,633,N,1008,1058,110,125
20110112,135,N,1038,1119,110,125
20110112,637,N,1044,1135,110,125
20110112,139,N,1102,1143,110,125
20110112,641,N,1108,1158,110,125
20110112,143,N,1138,1219,110,125
20110112,645,N,1144,1235,110,125
20110112,649,N,1208,1259,110,125
20110112,151,N,1238,1319,110,125
20110112,653,N,1244,1335,110,125
20110112,657,N,1308,1358,110,125
20110112,159,N,1338,1419,110,125
20110112,661,N,1344,1433,110,125
20110112,701,N,1408,1458,110,125
20110112,203,N,1438,1519,110,125
20110112,705,N,1444,1535,110,125
20110112,709,N,1508,1558,110,125
20110112,211,N,1538,1619,110,125
20110112,713,N,1544,1635,110,125
20110112,717,N,1608,1658,110,125
20110112,219,N,1638,1719,110,125
20110112,721,N,1644,1735,110,125
20110112,725,N,1708,1758,110,125
20110112,227,N,1738,1819,110,125
20110112,729,N,1744,1835,110,125
20110112,231,N,1802,1843,110,125
20110112,733,N,1808,1858,110,125
20110112,235,N,1838,1919,110,125
20110112,737,N,1844,1935,110,125
20110112,1529,N,1856,1949,110,125
20110112,239,N,1902,1943,110,125
20110112,741,N,1908,1958,110,125
20110112,243,N,1938,2019,110,125
20110112,745,N,1944,2035,110,125
20110112,749,N,2008,2058,110,125
20110112,251,N,2038,2119,110,125
20110112,753,N,2044,2135,110,125
20110112,255,N,2102,2143,110,125
20110112,757,N,2108,2158,110,125
20110112,259,N,2138,2219,110,125
20110112,761,N,2144,2235,110,125
20110112,763,N,2202,2252,110,125
20110112,541,N,2238,2330,110,125
20110112,605,N,0638,0755,110,130
20110112,609,N,0708,0824,110,130
20110112,613,N,0744,0900,110,130
20110112,617,N,0808,0924,110,130
20110112,621,N,0844,1000,110,130
20110112,625,N,0908,1024,110,130
20110112,1627,N,0926,1042,110,130
20110112,629,N,0944,1100,110,130
20110112,633,N,1008,1124,110,130
20110112,637,N,1044,1200,110,130
20110112,641,N,1108,1224,110,130
20110112,645,N,1144,1300,110,130
20110112,649,N,1208,1324,110,130
20110112,653,N,1244,1400,110,130
20110112,657,N,1308,1424,110,130
20110112,661,N,1344,1500,110,130
20110112,701,N,1408,1524,110,130
20110112,705,N,1444,1600,110,130
20110112,709,N,1508,1624,110,130
20110112,211,N,1538,0000,110,130
20110112,713,N,1544,1700,110,130
20110112,717,N,1608,1724,110,130
20110112,219,N,1638,0000,110,130
20110112,721,N,1644,1800,110,130
20110112,725,N,1708,1824,110,130
20110112,227,N,1738,0000,110,130
20110112,729,N,1744,1900,110,130
20110112,231,N,1802,0000,110,130
20110112,733,N,1808,1924,110,130
20110112,235,N,1838,0000,110,130
20110112,737,N,1844,2000,110,130
20110112,239,N,1902,0000,110,130
20110112,741,N,1908,2024,110,130
20110112,243,N,1938,0000,110,130
20110112,745,N,1944,2100,110,130
20110112,749,N,2008,2124,110,130
20110112,251,N,2038,0000,110,130
20110112,753,N,2044,2200,110,130
20110112,255,N,2102,0000,110,130
20110112,757,N,2108,2224,110,130
20110112,259,N,2138,0000,110,130
20110112,761,N,2144,2300,110,130
20110112,763,N,2202,2318,110,130
20110112,605,N,0638,0814,110,135
20110112,609,N,0708,0843,110,135
20110112,613,N,0744,0919,110,135
20110112,617,N,0808,0943,110,135
20110112,621,N,0844,1019,110,135
20110112,625,N,0908,1043,110,135
20110112,1627,N,0926,1101,110,135
20110112,629,N,0944,1119,110,135
20110112,633,N,1008,1143,110,135
20110112,637,N,1044,1219,110,135
20110112,641,N,1108,1243,110,135
20110112,645,N,1144,1319,110,135
20110112,649,N,1208,1343,110,135
20110112,653,N,1244,1419,110,135
20110112,657,N,1308,1443,110,135
20110112,661,N,1344,1519,110,135
20110112,701,N,1408,1543,110,135
20110112,705,N,1444,1619,110,135
20110112,709,N,1508,1643,110,135
20110112,211,N,1538,0000,110,135
20110112,713,N,1544,1719,110,135
20110112,717,N,1608,1743,110,135
20110112,219,N,1638,0000,110,135
20110112,721,N,1644,1819,110,135
20110112,725,N,1708,1843,110,135
20110112,227,N,1738,0000,110,135
20110112,729,N,1744,1919,110,135
20110112,231,N,1802,0000,110,135
20110112,733,N,1808,1943,110,135
20110112,235,N,1838,0000,110,135
20110112,737,N,1844,2019,110,135
20110112,239,N,1902,0000,110,135
20110112,741,N,1908,2043,110,135
20110112,243,N,1938,0000,110,135
20110112,745,N,1944,2119,110,135
20110112,749,N,2008,2143,110,135
20110112,251,N,2038,0000,110,135
20110112,753,N,2044,2219,110,135
20110112,255,N,2102,0000,110,135
20110112,757,N,2108,2243,110,135
20110112,259,N,2138,0000,110,135
20110112,761,N,2144,2319,110,135
20110112,763,N,2202,2337,110,135
20110112,605,N,0638,0830,110,140
20110112,103,N,0645,0812,110,140
20110112,609,N,0708,0900,110,140
20110112,111,N,0738,0906,110,140
20110112,613,N,0744,0936,110,140
20110112,115,N,0802,0930,110,140
20110112,617,N,0808,1000,110,140
20110112,119,N,0838,1006,110,140
20110112,621,N,0844,1036,110,140
20110112,123,N,0902,1030,110,140
20110112,625,N,0908,1100,110,140
20110112,1627,N,0926,1118,110,140
20110112,127,N,0938,1106,110,140
20110112,629,N,0944,1136,110,140
20110112,131,N,1002,1130,110,140
20110112,633,N,1008,1200,110,140
20110112,135,N,1038,1206,110,140
20110112,637,N,1044,1236,110,140
20110112,139,N,1102,1230,110,140
20110112,641,N,1108,1300,110,140
20110112,143,N,1138,1306,110,140
20110112,645,N,1144,1336,110,140
20110112,649,N,1208,1400,110,140
20110112,151,N,1238,1406,110,140
20110112,653,N,1244,1436,110,140
20110112,657,N,1308,1500,110,140
20110112,159,N,1338,1506,110,140
20110112,661,N,1344,1536,110,140
20110112,701,N,1408,1600,110,140
20110112,203,N,1438,1606,110,140
20110112,705,N,1444,1636,110,140
20110112,709,N,1508,1700,110,140
20110112,211,N,1538,1706,110,140
20110112,713,N,1544,1736,110,140
20110112,717,N,1608,1800,110,140
20110112,219,N,1638,1806,110,140
20110112,721,N,1644,1836,110,140
20110112,725,N,1708,1900,110,140
20110112,227,N,1738,1906,110,140
20110112,729,N,1744,1936,110,140
20110112,231,N,1802,1930,110,140
20110112,733,N,1808,2000,110,140
20110112,235,N,1838,2006,110,140
20110112,737,N,1844,2036,110,140
20110112,239,N,1902,2030,110,140
20110112,741,N,1908,2100,110,140
20110112,243,N,1938,2106,110,140
20110112,745,N,1944,2136,110,140
20110112,749,N,2008,2200,110,140
20110112,251,N,2038,2206,110,140
20110112,753,N,2044,2236,110,140
20110112,255,N,2102,2230,110,140
20110112,757,N,2108,2300,110,140
20110112,259,N,2138,2306,110,140
20110112,761,N,2144,2336,110,140
20110112,763,N,2202,2354,110,140
20110112,625,N,0921,0931,115,120
20110112,1627,N,0939,0949,115,120
20110112,629,N,0957,1008,115,120
20110112,633,N,1021,1031,115,120
20110112,637,N,1057,1108,115,120
20110112,641,N,1121,1131,115,120
20110112,645,N,1157,1208,115,120
20110112,649,N,1221,1231,115,120
20110112,653,N,1257,1308,115,120
20110112,657,N,1321,1331,115,120
20110112,661,N,1357,1408,115,120
20110112,701,N,1421,1431,115,120
20110112,705,N,1457,1508,115,120
20110112,709,N,1521,1531,115,120
20110112,713,N,1557,1608,115,120
20110112,717,N,1621,1631,115,120
20110112,721,N,1657,1708,115,120
20110112,625,N,0921,0958,115,125
20110112,1627,N,0939,1016,115,125
20110112,629,N,0957,1035,115,125
20110112,633,N,1021,1058,115,125
20110112,637,N,1057,1135,115,125
20110112,641,N,1121,1158,115,125
20110112,645,N,1157,1235,115,125
20110112,649,N,1221,1259,115,125
20110112,653,N,1257,1335,115,125
20110112,657,N,1321,1358,115,125
20110112,661,N,1357,1433,115,125
20110112,701,N,1421,1458,115,125
20110112,705,N,1457,1535,115,125
20110112,709,N,1521,1558,115,125
20110112,713,N,1557,1635,115,125
20110112,717,N,1621,1658,115,125
20110112,721,N,1657,1735,115,125
20110112,625,N,0921,1024,115,130
20110112,1627,N,0939,1042,115,130
20110112,629,N,0957,1100,115,130
20110112,633,N,1021,1124,115,130
20110112,637,N,1057,1200,115,130
20110112,641,N,1121,1224,115,130
20110112,645,N,1157,1300,115,130
20110112,649,N,1221,1324,115,130
20110112,653,N,1257,1400,115,130
20110112,657,N,1321,1424,115,130
20110112,661,N,1357,1500,115,130
20110112,701,N,1421,1524,115,130
20110112,705,N,1457,1600,115,130
20110112,709,N,1521,1624,115,130
20110112,713,N,1557,1700,115,130
20110112,717,N,1621,1724,115,130
20110112,721,N,1657,1800,115,130
20110112,625,N,0921,1043,115,135
20110112,1627,N,0939,1101,115,135
20110112,629,N,0957,1119,115,135
20110112,633,N,1021,1143,115,135
20110112,637,N,1057,1219,115,135
20110112,641,N,1121,1243,115,135
20110112,645,N,1157,1319,115,135
20110112,649,N,1221,1343,115,135
20110112,653,N,1257,1419,115,135
20110112,657,N,1321,1443,115,135
20110112,661,N,1357,1519,115,135
20110112,701,N,1421,1543,115,135
20110112,705,N,1457,1619,115,135
20110112,709,N,1521,1643,115,135
20110112,713,N,1557,1719,115,135
20110112,717,N,1621,1743,115,135
20110112,721,N,1657,1819,115,135
20110112,625,N,0921,1100,115,140
20110112,1627,N,0939,1118,115,140
20110112,629,N,0957,1136,115,140
20110112,633,N,1021,1200,115,140
20110112,637,N,1057,1236,115,140
20110112,641,N,1121,1300,115,140
20110112,645,N,1157,1336,115,140
20110112,649,N,1221,1400,115,140
20110112,653,N,1257,1436,115,140
20110112,657,N,1321,1500,115,140
20110112,661,N,1357,1536,115,140
20110112,701,N,1421,1600,115,140
20110112,705,N,1457,1636,115,140
20110112,709,N,1521,1700,115,140
20110112,713,N,1557,1736,115,140
20110112,717,N,1621,1800,115,140
20110112,721,N,1657,1836,115,140
20110112,605,N,0705,0729,120,125
20110112,609,N,0733,0758,120,125
20110112,613,N,0810,0835,120,125
20110112,617,N,0833,0858,120,125
20110112,621,N,0910,0935,120,125
20110112,625,N,0933,0958,120,125
20110112,1627,N,0951,1016,120,125
20110112,629,N,1010,1035,120,125
20110112,633,N,1033,1058,120,125
20110112,637,N,1110,1135,120,125
20110112,641,N,1133,1158,120,125
20110112,645,N,1210,1235,120,125
20110112,649,N,1233,1259,120,125
20110112,653,N,1310,1335,120,125
20110112,657,N,1333,1358,120,125
20110112,661,N,1410,1433,120,125
20110112,701,N,1433,1458,120,125
20110112,705,N,1510,1535,120,125
20110112,709,N,1533,1558,120,125
20110112,713,N,1610,1635,120,125
20110112,717,N,1633,1658,120,125
20110112,721,N,1710,1735,120,125
20110112,725,N,1733,1758,120,125
20110112,729,N,1810,1835,120,125
20110112,733,N,1833,1858,120,125
20110112,737,N,1910,1935,120,125
20110112,1529,N,1922,1949,120,125
20110112,741,N,1933,1958,120,125
20110112,745,N,2010,2035,120,125
20110112,749,N,2033,2058,120,125
20110112,753,N,2110,2135,120,125
20110112,757,N,2133,2158,120,125
20110112,761,N,2210,2235,120,125
20110112,763,N,2227,2252,120,125
20110112,541,N,2303,2330,120,125
20110112,545,N,2333,2359,120,125
20110112,605,N,0705,0755,120,130
20110112,609,N,0733,0824,120,130
20110112,613,N,0810,0900,120,130
20110112,617,N,0833,0924,120,130
20110112,621,N,0910,1000,120,130
20110112,625,N,0933,1024,120,130
20110112,1627,N,0951,1042,120,130
20110112,629,N,1010,1100,120,130
20110112,633,N,1033,1124,120,130
20110112,637,N,1110,1200,120,130
20110112,641,N,1133,1224,120,130
20110112,645,N,1210,1300,120,130
20110112,649,N,1233,1324,120,130
20110112,653,N,1310,1400,120,130
20110112,657,N,1333,1424,120,130
20110112,661,N,1410,1500,120,130
20110112,701,N,1433,1524,120,130
20110112,705,N,1510,1600,120,130
20110112,709,N,1533,1624,120,130
20110112,713,N,1610,1700,120,130
20110112,717,N,1633,1724,120,130
20110112,721,N,1710,1800,120,130
20110112,725,N,1733,1824,120,130
20110112,729,N,1810,1900,120,130
20110112,733,N,1833,1924,120,130
20110112,737,N,1910,2000,120,130
20110112,741,N,1933,2024,120,130
20110112,745,N,2010,2100,120,130
20110112,749,N,2033,2124,120,130
20110112,753,N,2110,2200,120,130
20110112,757,N,2133,2224,120,130
20110112,761,N,2210,2300,120,130
20110112,763,N,2227,2318,120,130
20110112,605,N,0705,0814,120,135
20110112,609,N,0733,0843,120,135
20110112,613,N,0810,0919,120,135
20110112,617,N,0833,0943,120,135
20110112,621,N,0910,1019,120,135
20110112,625,N,0933,1043,120,135
20110112,1627,N,0951,1101,120,135
20110112,629,N,1010,1119,120,135
20110112,633,N,1033,1143,120,135
20110112,637,N,1110,1219,120,135
20110112,641,N,1133,1243,120,135
20110112,645,N,1210,1319,120,135
20110112,649,N,1233,1343,120,135
20110112,653,N,1310,1419,120,135
20110112,657,N,1333,1443,120,135
20110112,661,N,1410,1519,120,135
20110112,701,N,1433,1543,120,135
20110112,705,N,1510,1619,120,135
20110112,709,N,1533,1643,120,135
20110112,713,N,1610,1719,120,135
20110112,717,N,1633,1743,120,135
20110112,721,N,1710,1819,120,135
20110112,725,N,1733,1843,120,135
20110112,729,N,1810,1919,120,135
20110112,733,N,1833,1943,120,135
20110112,737,N,1910,2019,120,135
20110112,741,N,1933,2043,120,135
20110112,745,N,2010,2119,120,135
20110112,749,N,2033,2143,120,135
20110112,753,N,2110,2219,120,135
20110112,757,N,2133,2243,120,135
20110112,761,N,2210,2319,120,135
20110112,763,N,2227,2337,120,135
20110112,605,N,0705,0830,120,140
20110112,609,N,0733,0900,120,140
20110112,613,N,0810,0936,120,140
20110112,617,N,0833,1000,120,140
20110112,621,N,0910,1036,120,140
20110112,625,N,0933,1100,120,140
20110112,1627,N,0951,1118,120,140
20110112,629,N,1010,1136,120,140
20110112,633,N,1033,1200,120,140
20110112,637,N,1110,1236,120,140
20110112,641,N,1133,1300,120,140
20110112,645,N,1210,1336,120,140
20110112,649,N,1233,1400,120,140
20110112,653,N,1310,1436,120,140
20110112,657,N,1333,1500,120,140
20110112,661,N,1410,1536,120,140
20110112,701,N,1433,1600,120,140
20110112,705,N,1510,1636,120,140
20110112,709,N,1533,1700,120,140
20110112,713,N,1610,1736,120,140
20110112,717,N,1633,1800,120,140
20110112,721,N,1710,1836,120,140
20110112,725,N,1733,1900,120,140
20110112,729,N,1810,1936,120,140
20110112,733,N,1833,2000,120,140
20110112,737,N,1910,2036,120,140
20110112,741,N,1933,2100,120,140
20110112,745,N,2010,2136,120,140
20110112,749,N,2033,2200,120,140
20110112,753,N,2110,2236,120,140
20110112,757,N,2133,2300,120,140
20110112,761,N,2210,2336,120,140
20110112,763,N,2227,2354,120,140
20110112,609,N,0801,0824,125,130
20110112,613,N,0838,0900,125,130
20110112,617,N,0901,0924,125,130
20110112,621,N,0938,1000,125,130
20110112,625,N,1001,1024,125,130
20110112,1627,N,1019,1042,125,130
20110112,629,N,1038,1100,125,130
20110112,633,N,1101,1124,125,130
20110112,637,N,1138,1200,125,130
20110112,641,N,1201,1224,125,130
20110112,645,N,1238,1300,125,130
20110112,649,N,1301,1324,125,130
20110112,653,N,1338,1400,125,130
20110112,657,N,1401,1424,125,130
20110112,661,N,1433,1500,125,130
20110112,701,N,1501,1524,125,130
20110112,705,N,1538,1600,125,130
20110112,709,N,1601,1624,125,130
20110112,211,N,1622,0000,125,130
20110112,713,N,1638,1700,125,130
20110112,609,N,0801,0843,125,135
20110112,613,N,0838,0919,125,135
20110112,617,N,0901,0943,125,135
20110112,621,N,0938,1019,125,135
20110112,625,N,1001,1043,125,135
20110112,1627,N,1019,1101,125,135
20110112,629,N,1038,1119,125,135
20110112,633,N,1101,1143,125,135
20110112,637,N,1138,1219,125,135
20110112,641,N,1201,1243,125,135
20110112,645,N,1238,1319,125,135
20110112,649,N,1301,1343,125,135
20110112,653,N,1338,1419,125,135
20110112,657,N,1401,1443,125,135
20110112,661,N,1433,1519,125,135
20110112,701,N,1501,1543,125,135
20110112,705,N,1538,1619,125,135
20110112,709,N,1601,1643,125,135
20110112,211,N,1622,0000,125,135
20110112,713,N,1638,1719,125,135
20110112,609,N,0801,0900,125,140
20110112,111,N,0822,0906,125,140
20110112,613,N,0838,0936,125,140
20110112,115,N,0846,0930,125,140
20110112,617,N,0901,1000,125,140
20110112,119,N,0922,1006,125,140
20110112,621,N,0938,1036,125,140
20110112,123,N,0946,1030,125,140
20110112,625,N,1001,1100,125,140
20110112,1627,N,1019,1118,125,140
20110112,127,N,1022,1106,125,140
20110112,629,N,1038,1136,125,140
20110112,131,N,1046,1130,125,140
20110112,633,N,1101,1200,125,140
20110112,135,N,1122,1206,125,140
20110112,637,N,1138,1236,125,140
20110112,139,N,1146,1230,125,140
20110112,641,N,1201,1300,125,140
20110112,143,N,1222,1306,125,140
20110112,645,N,1238,1336,125,140
20110112,649,N,1301,1400,125,140
20110112,151,N,1322,1406,125,140
20110112,653,N,1338,1436,125,140
20110112,657,N,1401,1500,125,140
20110112,159,N,1422,1506,125,140
20110112,661,N,1433,1536,125,140
20110112,701,N,1501,1600,125,140
20110112,203,N,1522,1606,125,140
20110112,705,N,1538,1636,125,140
20110112,709,N,1601,1700,125,140
20110112,211,N,1622,1706,125,140
20110112,713,N,1638,1736,125,140
20110112,613,N,0902,0919,130,135
20110112,617,N,0926,0943,130,135
20110112,621,N,1002,1019,130,135
20110112,625,N,1026,1043,130,135
20110112,1627,N,1044,1101,130,135
20110112,629,N,1102,1119,130,135
20110112,633,N,1126,1143,130,135
20110112,637,N,1202,1219,130,135
20110112,641,N,1226,1243,130,135
20110112,645,N,1302,1319,130,135
20110112,649,N,1326,1343,130,135
20110112,653,N,1402,1419,130,135
20110112,657,N,1426,1443,130,135
20110112,661,N,1502,1519,130,135
20110112,701,N,1526,1543,130,135
20110112,705,N,1602,1619,130,135
20110112,709,N,1626,1643,130,135
20110112,613,N,0902,0936,130,140
20110112,617,N,0926,1000,130,140
20110112,621,N,1002,1036,130,140
20110112,625,N,1026,1100,130,140
20110112,1627,N,1044,1118,130,140
20110112,629,N,1102,1136,130,140
20110112,633,N,1126,1200,130,140
20110112,637,N,1202,1236,130,140
20110112,641,N,1226,1300,130,140
20110112,645,N,1302,1336,130,140
20110112,649,N,1326,1400,130,140
20110112,653,N,1402,1436,130,140
20110112,657,N,1426,1500,130,140
20110112,661,N,1502,1536,130,140
20110112,701,N,1526,1600,130,140
20110112,705,N,1602,1636,130,140
20110112,709,N,1626,1700,130,140
20110112,605,N,0816,0830,135,140
20110112,609,N,0845,0900,135,140
20110112,613,N,0921,0936,135,140
20110112,617,N,0945,1000,135,140
20110112,621,N,1021,1036,135,140
20110112,625,N,1045,1100,135,140
20110112,1627,N,1103,1118,135,140
20110112,629,N,1121,1136,135,140
20110112,633,N,1145,1200,135,140
20110112,637,N,1221,1236,135,140
20110112,641,N,1245,1300,135,140
20110112,645,N,1321,1336,135,140
20110112,649,N,1345,1400,135,140
20110112,653,N,1421,1436,135,140
20110112,657,N,1445,1500,135,140
20110112,661,N,1521,1536,135,140
20110112,701,N,1545,1600,135,140
20110112,705,N,1621,1636,135,140
20110112,709,N,1645,1700,135,140
20110112,620,N,0836,0838,140,135
20110112,624,N,0900,0915,140,135
20110112,628,N,0936,0951,140,135
20110112,632,N,1000,1015,140,135
20110112,636,N,1036,1051,140,135
20110112,640,N,1100,1115,140,135
20110112,644,N,1136,1151,140,135
20110112,648,N,1200,1215,140,135
20110112,652,N,1236,1251,140,135
20110112,656,N,1300,1315,140,135
20110112,660,N,1336,1351,140,135
20110112,700,N,1400,1413,140,135
20110112,202,N,1430,0000,140,135
20110112,704,N,1436,1447,140,135
20110112,708,N,1500,1513,140,135
20110112,210,N,1530,0000,140,135
20110112,712,N,1536,1551,140,135
20110112,716,N,1600,1615,140,135
20110112,218,N,1630,0000,140,135
20110112,720,N,1636,1651,140,135
20110112,222,N,1654,0000,140,135
20110112,620,N,0836,0851,140,130
20110112,624,N,0900,0934,140,130
20110112,628,N,0936,1010,140,130
20110112,632,N,1000,1034,140,130
20110112,636,N,1036,1110,140,130
20110112,640,N,1100,1134,140,130
20110112,644,N,1136,1210,140,130
20110112,648,N,1200,1234,140,130
20110112,652,N,1236,1310,140,130
20110112,656,N,1300,1334,140,130
20110112,660,N,1336,1410,140,130
20110112,700,N,1400,1434,140,130
20110112,202,N,1430,0000,140,130
20110112,704,N,1436,1507,140,130
20110112,708,N,1500,1534,140,130
20110112,210,N,1530,0000,140,130
20110112,712,N,1536,1610,140,130
20110112,716,N,1600,1634,140,130
20110112,218,N,1630,0000,140,130
20110112,720,N,1636,1710,140,130
20110112,222,N,1654,0000,140,130
20110112,118,N,0830,0912,140,125
20110112,620,N,0836,0933,140,125
20110112,122,N,0854,0936,140,125
20110112,624,N,0900,0957,140,125
20110112,126,N,0930,1012,140,125
20110112,628,N,0936,1033,140,125
20110112,130,N,0954,1036,140,125
20110112,632,N,1000,1057,140,125
20110112,134,N,1030,1113,140,125
20110112,636,N,1036,1133,140,125
20110112,138,N,1054,1136,140,125
20110112,640,N,1100,1157,140,125
20110112,142,N,1130,1213,140,125
20110112,644,N,1136,1233,140,125
20110112,648,N,1200,1257,140,125
20110112,150,N,1230,1313,140,125
20110112,652,N,1236,1333,140,125
20110112,656,N,1300,1357,140,125
20110112,158,N,1330,1412,140,125
20110112,660,N,1336,1433,140,125
20110112,700,N,1400,1458,140,125
20110112,202,N,1430,1512,140,125
20110112,704,N,1436,1533,140,125
20110112,708,N,1500,1558,140,125
20110112,210,N,1530,1613,140,125
20110112,712,N,1536,1633,140,125
20110112,716,N,1600,1657,140,125
20110112,218,N,1630,1713,140,125
20110112,720,N,1636,1733,140,125
20110112,222,N,1654,1736,140,125
20110112,620,N,0836,1002,140,120
20110112,624,N,0900,1026,140,120
20110112,628,N,0936,1102,140,120
20110112,632,N,1000,1126,140,120
20110112,636,N,1036,1202,140,120
20110112,640,N,1100,1226,140,120
20110112,644,N,1136,1302,140,120
20110112,648,N,1200,1326,140,120
20110112,652,N,1236,1402,140,120
20110112,656,N,1300,1426,140,120
20110112,660,N,1336,1502,140,120
20110112,700,N,1400,1526,140,120
20110112,704,N,1436,1601,140,120
20110112,708,N,1500,1626,140,120
20110112,712,N,1536,1702,140,120
20110112,716,N,1600,1726,140,120
20110112,720,N,1636,1802,140,120
20110112,620,N,0836,1014,140,115
20110112,624,N,0900,1038,140,115
20110112,628,N,0936,1114,140,115
20110112,632,N,1000,1138,140,115
20110112,636,N,1036,1214,140,115
20110112,640,N,1100,1238,140,115
20110112,644,N,1136,1314,140,115
20110112,648,N,1200,1338,140,115
20110112,652,N,1236,1413,140,115
20110112,656,N,1300,1438,140,115
20110112,660,N,1336,1514,140,115
20110112,700,N,1400,1538,140,115
20110112,704,N,1436,1614,140,115
20110112,708,N,1500,1638,140,115
20110112,712,N,1536,1714,140,115
20110112,716,N,1600,1738,140,115
20110112,720,N,1636,1814,140,115
20110112,118,N,0830,0956,140,110
20110112,620,N,0836,1027,140,110
20110112,122,N,0854,1020,140,110
20110112,624,N,0900,1051,140,110
20110112,126,N,0930,1056,140,110
20110112,628,N,0936,1127,140,110
20110112,130,N,0954,1120,140,110
20110112,632,N,1000,1151,140,110
20110112,134,N,1030,1157,140,110
20110112,636,N,1036,1227,140,110
20110112,138,N,1054,1220,140,110
20110112,640,N,1100,1251,140,110
20110112,142,N,1130,1257,140,110
20110112,644,N,1136,1327,140,110
20110112,648,N,1200,1351,140,110
20110112,150,N,1230,1357,140,110
20110112,652,N,1236,1427,140,110
20110112,656,N,1300,1451,140,110
20110112,158,N,1330,1456,140,110
20110112,660,N,1336,1527,140,110
20110112,700,N,1400,1551,140,110
20110112,202,N,1430,1556,140,110
20110112,704,N,1436,1627,140,110
20110112,708,N,1500,1651,140,110
20110112,210,N,1530,1657,140,110
20110112,712,N,1536,1727,140,110
20110112,716,N,1600,1751,140,110
20110112,218,N,1630,1757,140,110
20110112,720,N,1636,1827,140,110
20110112,222,N,1654,1820,140,110
20110112,616,N,0817,0834,135,130
20110112,620,N,0849,0851,135,130
20110112,624,N,0917,0934,135,130
20110112,628,N,0953,1010,135,130
20110112,632,N,1017,1034,135,130
20110112,636,N,1053,1110,135,130
20110112,640,N,1117,1134,135,130
20110112,644,N,1153,1210,135,130
20110112,648,N,1217,1234,135,130
20110112,652,N,1253,1310,135,130
20110112,656,N,1317,1334,135,130
20110112,660,N,1353,1410,135,130
20110112,700,N,1415,1434,135,130
20110112,704,N,1449,1507,135,130
20110112,708,N,1515,1534,135,130
20110112,712,N,1553,1610,135,130
20110112,716,N,1617,1634,135,130
20110112,720,N,1653,1710,135,130
20110112,616,N,0817,0857,135,125
20110112,620,N,0849,0933,135,125
20110112,624,N,0917,0957,135,125
20110112,628,N,0953,1033,135,125
20110112,632,N,1017,1057,135,125
20110112,636,N,1053,1133,135,125
20110112,640,N,1117,1157,135,125
