0006909360	20101225	605	N	0638	0650	110	115
0006909361	20101225	609	N	0708	0719	110	115
0006909362	20101225	1611	N	0726	0728	110	115
0006909363	20101225	613	N	0744	0755	110	115
0006909364	20101225	617	N	0808	0819	110	115
0006909365	20101225	1619	N	0826	0837	110	115
0006909366	20101225	621	N	0844	0855	110	115
0006909367	20101225	625	N	0908	0919	110	115
0006909368	20101225	1627	N	0926	0937	110	115
0006909369	20101225	629	N	0944	0955	110	115
0006909370	20101225	633	N	1008	1019	110	115
0006909371	20101225	637	N	1044	1055	110	115
0006909372	20101225	641	N	1108	1119	110	115
0006909373	20101225	645	N	1144	1155	110	115
0006909374	20101225	649	N	1208	1219	110	115
0006909375	20101225	653	N	1244	1255	110	115
0006909376	20101225	657	N	1308	1319	110	115
0006909377	20101225	661	N	1344	1355	110	115
0006909378	20101225	701	N	1408	1419	110	115
0006909379	20101225	705	N	1444	1455	110	115
0006909380	20101225	709	N	1508	1519	110	115
0006909381	20101225	713	N	1544	1555	110	115
0006909382	20101225	717	N	1608	1619	110	115
0006909383	20101225	721	N	1644	1655	110	115
0006909384	20101225	725	N	1708	1719	110	115
0006909385	20101225	729	N	1744	1755	110	115
0006909386	20101225	733	N	1808	1819	110	115
0006909387	20101225	737	N	1844	1855	110	115
0006909388	20101225	741	N	1908	1919	110	115
0006909389	20101225	745	N	1944	1955	110	115
0006909390	20101225	749	N	2008	2019	110	115
0006909391	20101225	753	N	2044	2055	110	115
0006909392	20101225	757	N	2108	2119	110	115
0006909393	20101225	761	N	2144	2155	110	115
0006909394	20101225	763	N	2202	2213	110	115
0006909395	20101225	541	N	2238	2250	110	115
0006909397	20101225	605	N	0638	0703	110	120
0006909398	20101225	609	N	0708	0731	110	120
0006909399	20101225	1611	N	0726	0741	110	120
0006909400	20101225	613	N	0744	0808	110	120
0006909401	20101225	617	N	0808	0831	110	120
0006909402	20101225	1619	N	0826	0849	110	120
0006909403	20101225	621	N	0844	0908	110	120
0006909404	20101225	625	N	0908	0931	110	120
0006909405	20101225	1627	N	0926	0949	110	120
0006909406	20101225	629	N	0944	1008	110	120
0006909407	20101225	633	N	1008	1031	110	120
0006909408	20101225	637	N	1044	1108	110	120
0006909409	20101225	641	N	1108	1131	110	120
0006909410	20101225	645	N	1144	1208	110	120
0006909411	20101225	649	N	1208	1231	110	120
0006909412	20101225	653	N	1244	1308	110	120
0006909413	20101225	657	N	1308	1331	110	120
0006909414	20101225	661	N	1344	1408	110	120
0006909415	20101225	701	N	1408	1431	110	120
0006909416	20101225	705	N	1444	1508	110	120
0006909417	20101225	709	N	1508	1531	110	120
0006909418	20101225	713	N	1544	1608	110	120
0006909419	20101225	717	N	1608	1631	110	120
0006909420	20101225	721	N	1644	1708	110	120
0006909421	20101225	725	N	1708	1731	110	120
0006909422	20101225	729	N	1744	1808	110	120
0006909423	20101225	733	N	1808	1831	110	120
0006909424	20101225	737	N	1844	1908	110	120
0006909425	20101225	741	N	1908	1931	110	120
0006909426	20101225	745	N	1944	2008	110	120
0006909427	20101225	749	N	2008	2031	110	120
0006909428	20101225	753	N	2044	2108	110	120
0006909429	20101225	757	N	2108	2131	110	120
0006909430	20101225	761	N	2144	2208	110	120
0006909431	20101225	763	N	2202	2225	110	120
0006909432	20101225	541	N	2238	2301	110	120
0006909434	20101225	605	N	0638	0729	110	125
0006909435	20101225	103	N	0645	0726	110	125
0006909436	20101225	609	N	0708	0758	110	125
0006909437	20101225	1611	N	0726	0755	110	125
0006909438	20101225	111	N	0738	0819	110	125
0006909439	20101225	613	N	0744	0835	110	125
