0006893882	20101222	605	N	0638	0650	110	115
0006893883	20101222	609	N	0708	0719	110	115
0006893884	20101222	613	N	0744	0755	110	115
0006893885	20101222	617	N	0808	0819	110	115
0006893886	20101222	621	N	0844	0855	110	115
0006893887	20101222	625	N	0908	0919	110	115
0006893888	20101222	629	N	0944	0955	110	115
0006893889	20101222	633	N	1008	1019	110	115
0006893890	20101222	637	N	1044	1055	110	115
0006893891	20101222	641	N	1108	1119	110	115
0006893892	20101222	645	N	1144	1155	110	115
0006893893	20101222	649	N	1208	1219	110	115
0006893894	20101222	653	N	1244	1255	110	115
0006893895	20101222	657	N	1308	1319	110	115
0006893896	20101222	661	N	1344	1355	110	115
0006893897	20101222	701	N	1408	1419	110	115
0006893898	20101222	705	N	1444	1455	110	115
0006893899	20101222	709	N	1508	1519	110	115
0006893900	20101222	713	N	1544	1555	110	115
0006893901	20101222	717	N	1608	1619	110	115
0006893902	20101222	721	N	1644	1655	110	115
0006893903	20101222	725	N	1708	1719	110	115
0006893904	20101222	729	N	1744	1755	110	115
0006893905	20101222	733	N	1808	1819	110	115
0006893906	20101222	737	N	1844	1855	110	115
0006893907	20101222	741	N	1908	1919	110	115
0006893908	20101222	745	N	1944	1955	110	115
0006893909	20101222	749	N	2008	2019	110	115
0006893910	20101222	753	N	2044	2055	110	115
0006893911	20101222	757	N	2108	2119	110	115
0006893912	20101222	761	N	2144	2155	110	115
0006893913	20101222	763	N	2202	2213	110	115
0006893914	20101222	541	N	2238	2250	110	115
0006893916	20101222	605	N	0638	0703	110	120
0006893917	20101222	609	N	0708	0731	110	120
0006893918	20101222	613	N	0744	0808	110	120
0006893919	20101222	617	N	0808	0831	110	120
0006893920	20101222	621	N	0844	0908	110	120
0006893921	20101222	625	N	0908	0931	110	120
0006893922	20101222	629	N	0944	1008	110	120
0006893923	20101222	633	N	1008	1031	110	120
0006893924	20101222	637	N	1044	1108	110	120
0006893925	20101222	641	N	1108	1131	110	120
0006893926	20101222	645	N	1144	1208	110	120
0006893927	20101222	649	N	1208	1231	110	120
0006893928	20101222	653	N	1244	1308	110	120
0006893929	20101222	657	N	1308	1331	110	120
0006893930	20101222	661	N	1344	1408	110	120
0006893931	20101222	701	N	1408	1431	110	120
0006893932	20101222	705	N	1444	1508	110	120
0006893933	20101222	709	N	1508	1531	110	120
0006893934	20101222	713	N	1544	1608	110	120
0006893935	20101222	717	N	1608	1631	110	120
0006893936	20101222	721	N	1644	1708	110	120
0006893937	20101222	725	N	1708	1731	110	120
0006893938	20101222	729	N	1744	1808	110	120
0006893939	20101222	733	N	1808	1831	110	120
0006893940	20101222	737	N	1844	1908	110	120
0006893941	20101222	741	N	1908	1931	110	120
0006893942	20101222	745	N	1944	2008	110	120
0006893943	20101222	749	N	2008	2031	110	120
0006893944	20101222	753	N	2044	2108	110	120
0006893945	20101222	757	N	2108	2131	110	120
0006893946	20101222	761	N	2144	2208	110	120
0006893947	20101222	763	N	2202	2225	110	120
0006893948	20101222	541	N	2238	2301	110	120
0006893950	20101222	605	N	0638	0729	110	125
0006893951	20101222	103	N	0645	0726	110	125
0006893952	20101222	609	N	0708	0758	110	125
0006893953	20101222	111	N	0738	0819	110	125
0006893954	20101222	613	N	0744	0835	110	125
0006893955	20101222	115	N	0802	0843	110	125
0006893956	20101222	617	N	0808	0858	110	125
0006893957	20101222	119	N	0838	0919	110	125
0006893958	20101222	621	N	0844	0935	110	125
0006893959	20101222	123	N	0902	0943	110	125
0006893960	20101222	625	N	0908	0958	110	125
0006893961	20101222	127	N	0938	1019	110	125
0006893962	20101222	629	N	0944	1035	110	125
0006893963	20101222	131	N	1002	1044	110	125
0006893964	20101222	633	N	1008	1058	110	125
0006893965	20101222	135	N	1038	1119	110	125
0006893966	20101222	637	N	1044	1135	110	125
0006893967	20101222	139	N	1102	1143	110	125
0006893968	20101222	641	N	1108	1158	110	125
0006893969	20101222	143	N	1138	1219	110	125
0006893970	20101222	645	N	1144	1235	110	125
0006893971	20101222	649	N	1208	1259	110	125
0006893972	20101222	151	N	1238	1319	110	125
0006893973	20101222	653	N	1244	1335	110	125
0006893974	20101222	657	N	1308	1358	110	125
0006893975	20101222	159	N	1338	1419	110	125
0006893976	20101222	661	N	1344	1433	110	125
0006893977	20101222	701	N	1408	1458	110	125
0006893978	20101222	203	N	1438	1519	110	125
0006893979	20101222	705	N	1444	1535	110	125
0006893980	20101222	709	N	1508	1558	110	125
0006893981	20101222	211	N	1538	1619	110	125
0006893982	20101222	713	N	1544	1635	110	125
0006893983	20101222	717	N	1608	1658	110	125
0006893984	20101222	219	N	1638	1719	110	125
0006893985	20101222	721	N	1644	1735	110	125
0006893986	20101222	725	N	1708	1758	110	125
0006893987	20101222	227	N	1738	1819	110	125
0006893988	20101222	729	N	1744	1835	110	125
0006893989	20101222	231	N	1802	1843	110	125
0006893990	20101222	733	N	1808	1858	110	125
0006893991	20101222	235	N	1838	1919	110	125
0006893992	20101222	737	N	1844	1935	110	125
0006893993	20101222	239	N	1902	1943	110	125
0006893994	20101222	741	N	1908	1958	110	125
0006893995	20101222	243	N	1938	2019	110	125
0006893996	20101222	745	N	1944	2035	110	125
0006893997	20101222	749	N	2008	2058	110	125
0006893998	20101222	251	N	2038	2119	110	125
0006893999	20101222	753	N	2044	2135	110	125
0006894000	20101222	255	N	2102	2143	110	125
0006894001	20101222	757	N	2108	2158	110	125
0006894002	20101222	259	N	2138	2219	110	125
0006894003	20101222	761	N	2144	2235	110	125
0006894004	20101222	763	N	2202	2252	110	125
0006894005	20101222	541	N	2238	2330	110	125
0006894007	20101222	605	N	0638	0755	110	130
0006894008	20101222	609	N	0708	0824	110	130
0006894009	20101222	613	N	0744	0900	110	130
0006894010	20101222	617	N	0808	0924	110	130
0006894011	20101222	621	N	0844	1000	110	130
0006894012	20101222	625	N	0908	1024	110	130
0006894013	20101222	629	N	0944	1100	110	130
0006894014	20101222	633	N	1008	1124	110	130
0006894015	20101222	637	N	1044	1200	110	130
0006894016	20101222	641	N	1108	1224	110	130
0006894017	20101222	645	N	1144	1300	110	130
0006894018	20101222	649	N	1208	1324	110	130
0006894019	20101222	653	N	1244	1400	110	130
0006894020	20101222	657	N	1308	1424	110	130
0006894021	20101222	661	N	1344	1500	110	130
0006894022	20101222	701	N	1408	1524	110	130
0006894023	20101222	705	N	1444	1600	110	130
0006894024	20101222	709	N	1508	1624	110	130
0006894025	20101222	211	N	1538	0000	110	130
0006894026	20101222	713	N	1544	1700	110	130
0006894027	20101222	717	N	1608	1724	110	130
0006894028	20101222	219	N	1638	0000	110	130
0006894029	20101222	721	N	1644	1800	110	130
0006894030	20101222	725	N	1708	1824	110	130
0006894031	20101222	227	N	1738	0000	110	130
0006894032	20101222	729	N	1744	1900	110	130
0006894033	20101222	231	N	1802	0000	110	130
0006894034	20101222	733	N	1808	1924	110	130
0006894035	20101222	235	N	1838	0000	110	130
0006894036	20101222	737	N	1844	2000	110	130
0006894037	20101222	239	N	1902	0000	110	130
0006894038	20101222	741	N	1908	2024	110	130
0006894039	20101222	243	N	1938	0000	110	130
0006894040	20101222	745	N	1944	2100	110	130
0006894041	20101222	749	N	2008	2124	110	130
0006894042	20101222	251	N	2038	0000	110	130
0006894043	20101222	753	N	2044	2200	110	130
0006894044	20101222	255	N	2102	0000	110	130
0006894045	20101222	757	N	2108	2224	110	130
0006894046	20101222	259	N	2138	0000	110	130
0006894047	20101222	761	N	2144	2300	110	130
0006894048	20101222	763	N	2202	2318	110	130
0006894050	20101222	605	N	0638	0814	110	135
0006894051	20101222	609	N	0708	0843	110	135
0006894052	20101222	613	N	0744	0919	110	135
0006894053	20101222	617	N	0808	0943	110	135
0006894054	20101222	621	N	0844	1019	110	135
0006894055	20101222	625	N	0908	1043	110	135
0006894056	20101222	629	N	0944	1119	110	135
0006894057	20101222	633	N	1008	1143	110	135
0006894058	20101222	637	N	1044	1219	110	135
0006894059	20101222	641	N	1108	1243	110	135
0006894060	20101222	645	N	1144	1319	110	135
0006894061	20101222	649	N	1208	1343	110	135
0006894062	20101222	653	N	1244	1419	110	135
0006894063	20101222	657	N	1308	1443	110	135
0006894064	20101222	661	N	1344	1519	110	135
0006894065	20101222	701	N	1408	1543	110	135
0006894066	20101222	705	N	1444	1619	110	135
0006894067	20101222	709	N	1508	1643	110	135
0006894068	20101222	211	N	1538	0000	110	135
0006894069	20101222	713	N	1544	1719	110	135
0006894070	20101222	717	N	1608	1743	110	135
0006894071	20101222	219	N	1638	0000	110	135
0006894072	20101222	721	N	1644	1819	110	135
0006894073	20101222	725	N	1708	1843	110	135
0006894074	20101222	227	N	1738	0000	110	135
0006894075	20101222	729	N	1744	1919	110	135
0006894076	20101222	231	N	1802	0000	110	135
0006894077	20101222	733	N	1808	1943	110	135
0006894078	20101222	235	N	1838	0000	110	135
0006894079	20101222	737	N	1844	2019	110	135
0006894080	20101222	239	N	1902	0000	110	135
0006894081	20101222	741	N	1908	2043	110	135
0006894082	20101222	243	N	1938	0000	110	135
0006894083	20101222	745	N	1944	2119	110	135
0006894084	20101222	749	N	2008	2143	110	135
0006894085	20101222	251	N	2038	0000	110	135
0006894086	20101222	753	N	2044	2219	110	135
0006894087	20101222	255	N	2102	0000	110	135
0006894088	20101222	757	N	2108	2243	110	135
0006894089	20101222	259	N	2138	0000	110	135
0006894090	20101222	761	N	2144	2319	110	135
0006894091	20101222	763	N	2202	2337	110	135
0006894093	20101222	605	N	0638	0830	110	140
0006894094	20101222	103	N	0645	0812	110	140
0006894095	20101222	609	N	0708	0900	110	140
